claim_id,article_id,title,date,url,paragraph_id,paragraph_sentence_index,paragraph_count,claim_text,prev_sentence,prev_prev_sentence,next_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0010-C009,A0010,"우리은행, 상업·한일 동우회 통합…“계파문화 없애겠다”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D2AWPTAJRGA3OEXXXB3B3NGI3Y,1,9,1,또한 1999년 합병 이후 입행한 통합세대의 퇴직시기가 다가오면서 동우회 통합의 필요성이 더욱 커졌다.,"그러나 대내외에서 상업, 한일 양 은행의 계파문화가 은행발전의 저해요인으로 지적되면서 계파의 상징으로 여겨진 동우회 통합이 시급한 과제로 떠올랐다.",우리금융그룹은 2023년 3월 임종룡 회장 취임 직후 ‘기업문화혁신TF’를 설치해 임직원의 화학적 통합을 위해 노력해왔다.,이에 임 회장이 직접 역대 은행장들을 설득해 통합 추진의 속도를 높였다.,False,"현재 문장은 단순한 사실 진술로서, 특정한 수치나 통계적 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0010-C010,A0010,"우리은행, 상업·한일 동우회 통합…“계파문화 없애겠다”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D2AWPTAJRGA3OEXXXB3B3NGI3Y,1,10,1,이에 임 회장이 직접 역대 은행장들을 설득해 통합 추진의 속도를 높였다.,또한 1999년 합병 이후 입행한 통합세대의 퇴직시기가 다가오면서 동우회 통합의 필요성이 더욱 커졌다.,"그러나 대내외에서 상업, 한일 양 은행의 계파문화가 은행발전의 저해요인으로 지적되면서 계파의 상징으로 여겨진 동우회 통합이 시급한 과제로 떠올랐다.",원로 은행장들도 우리은행이 고객 신뢰를 되찾고 재도약을 해야 하는 중요한 시기인 만큼 후배들의 쇄신 노력에 적극 동참하자며 퇴직 선배들도 솔선수범하겠다는 데에 뜻을 모았다.,False,"현재 문장은 특정 인물의 행동에 대한 설명으로, 수치나 통계적인 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0010-C011,A0010,"우리은행, 상업·한일 동우회 통합…“계파문화 없애겠다”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D2AWPTAJRGA3OEXXXB3B3NGI3Y,1,11,1,원로 은행장들도 우리은행이 고객 신뢰를 되찾고 재도약을 해야 하는 중요한 시기인 만큼 후배들의 쇄신 노력에 적극 동참하자며 퇴직 선배들도 솔선수범하겠다는 데에 뜻을 모았다.,이에 임 회장이 직접 역대 은행장들을 설득해 통합 추진의 속도를 높였다.,또한 1999년 합병 이후 입행한 통합세대의 퇴직시기가 다가오면서 동우회 통합의 필요성이 더욱 커졌다.,"우리금융은 계파문화 청산을 위한 전사적 인식개선을 위해 윤리규범을 손질하고, 모든 인사자료에서 출신은행 구분을 완전히 삭제하는 등 임직원간 융화를 위해 필요한 모든 조치를 추진할 계획이다.",False,"현재 문장은 원로 은행장들과 후배들이 협력하여 은행의 신뢰 회복 및 재도약을 위해 노력한다는 내용으로, 이는 단순한 의견이나 평가이지 수치나 통계적인 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0010-C012,A0010,"우리은행, 상업·한일 동우회 통합…“계파문화 없애겠다”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D2AWPTAJRGA3OEXXXB3B3NGI3Y,1,12,1,"우리금융은 계파문화 청산을 위한 전사적 인식개선을 위해 윤리규범을 손질하고, 모든 인사자료에서 출신은행 구분을 완전히 삭제하는 등 임직원간 융화를 위해 필요한 모든 조치를 추진할 계획이다.",원로 은행장들도 우리은행이 고객 신뢰를 되찾고 재도약을 해야 하는 중요한 시기인 만큼 후배들의 쇄신 노력에 적극 동참하자며 퇴직 선배들도 솔선수범하겠다는 데에 뜻을 모았다.,이에 임 회장이 직접 역대 은행장들을 설득해 통합 추진의 속도를 높였다.,,False,"현재 문장은 우리금융의 내부 정책 변경 및 계획에 대한 내용으로, 수치나 통계적인 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C001,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,1,1,작년 4분기 실적 발표 시즌이 다가온 가운데 상장사들의 성적표가 3개월 전보다 약 16.5% 낮아진 것으로 나타났다.,,,투자자들은 국내 증시에 관한 투자 심리가 다시 한 번 낮아질 것을 우려하고 있다.,True,작년 4분기 상장사들의 실적이 3개월 전보다 약 16.5% 낮아졌다는 내용은 KOSIS에서 관련 통계를 통해 검증할 수 있는 수치적인 변화이므로 True로 판단됩니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C002,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,2,1,투자자들은 국내 증시에 관한 투자 심리가 다시 한 번 낮아질 것을 우려하고 있다.,작년 4분기 실적 발표 시즌이 다가온 가운데 상장사들의 성적표가 3개월 전보다 약 16.5% 낮아진 것으로 나타났다.,,5일 금융정보업체 연합인포맥스에 따르면 지난 3일 기준 코스피 시장 시가총액 1위 삼성전자의 작년 4분기 영업이익 컨센서스(시장 추정치 평균)는 8조4751억원으로 집계됐다.,False,투자자들의 심리 변화에 대한 내용은 KOSIS에서 제공하는 통계 자료로 검증하기 어렵습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C003,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,3,1,5일 금융정보업체 연합인포맥스에 따르면 지난 3일 기준 코스피 시장 시가총액 1위 삼성전자의 작년 4분기 영업이익 컨센서스(시장 추정치 평균)는 8조4751억원으로 집계됐다.,투자자들은 국내 증시에 관한 투자 심리가 다시 한 번 낮아질 것을 우려하고 있다.,작년 4분기 실적 발표 시즌이 다가온 가운데 상장사들의 성적표가 3개월 전보다 약 16.5% 낮아진 것으로 나타났다.,"직전년도 같은 기간에 기록한 2조8247억원 대비 3배 수준으로 증가한 것이지만, 단순 증가 폭과 별개로 눈높이가 6개월 전보다 30% 이상 낮아진 점이 투자자들의 우려를 키우고 있다.",False,현재 문장은 삼성전자의 작년 4분기 영업이익 컨센서스를 언급하며 이는 단순한 예측치나 추정값이므로 KOSIS를 통해 검증 가능한 국내 집계 통계라고 보기 어렵습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C004,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,4,1,"직전년도 같은 기간에 기록한 2조8247억원 대비 3배 수준으로 증가한 것이지만, 단순 증가 폭과 별개로 눈높이가 6개월 전보다 30% 이상 낮아진 점이 투자자들의 우려를 키우고 있다.",5일 금융정보업체 연합인포맥스에 따르면 지난 3일 기준 코스피 시장 시가총액 1위 삼성전자의 작년 4분기 영업이익 컨센서스(시장 추정치 평균)는 8조4751억원으로 집계됐다.,투자자들은 국내 증시에 관한 투자 심리가 다시 한 번 낮아질 것을 우려하고 있다.,특히 오는 8일 잠정 실적 발표를 앞두고 최근 일주일간 컨센서스 하향 폭이 7%를 웃도는 등 실적 전망 및 목표주가 하향 조정이 잇따르며 투자심리가 크게 악화됐다.,True,"현재 문장은 삼성전자의 작년 4분기 영업이익이 직전년도 같은 기간 대비 3배 수준으로 증가했다는 구체적인 수치 정보를 포함하고 있으며, 이는 KOSIS 등의 국가 통계를 통해 검증 가능한 내용입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C005,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,5,1,특히 오는 8일 잠정 실적 발표를 앞두고 최근 일주일간 컨센서스 하향 폭이 7%를 웃도는 등 실적 전망 및 목표주가 하향 조정이 잇따르며 투자심리가 크게 악화됐다.,"직전년도 같은 기간에 기록한 2조8247억원 대비 3배 수준으로 증가한 것이지만, 단순 증가 폭과 별개로 눈높이가 6개월 전보다 30% 이상 낮아진 점이 투자자들의 우려를 키우고 있다.",5일 금융정보업체 연합인포맥스에 따르면 지난 3일 기준 코스피 시장 시가총액 1위 삼성전자의 작년 4분기 영업이익 컨센서스(시장 추정치 평균)는 8조4751억원으로 집계됐다.,범위를 코스피 전체로 넓혀봐도 분위기는 비슷하다.,False,"현재 문장은 실적 전망 및 목표주가 하향 조정과 관련된 내용으로, 이는 단순한 기업의 재무 상태나 시장의 반응에 대한 설명이지 국가 통계의 변화나 KOSIS에서 검증 가능한 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C006,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,6,1,범위를 코스피 전체로 넓혀봐도 분위기는 비슷하다.,특히 오는 8일 잠정 실적 발표를 앞두고 최근 일주일간 컨센서스 하향 폭이 7%를 웃도는 등 실적 전망 및 목표주가 하향 조정이 잇따르며 투자심리가 크게 악화됐다.,"직전년도 같은 기간에 기록한 2조8247억원 대비 3배 수준으로 증가한 것이지만, 단순 증가 폭과 별개로 눈높이가 6개월 전보다 30% 이상 낮아진 점이 투자자들의 우려를 키우고 있다.",3일 기준 증권사 3개 이상이 추정치를 제시한 코스피 상장사 110곳의 총 영업이익은 39조6531억원이다.,False,현재 문장은 코스피 전체의 분위기를 언급하지만 구체적인 수치나 통계적 변화를 주장하지 않습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C007,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,7,1,3일 기준 증권사 3개 이상이 추정치를 제시한 코스피 상장사 110곳의 총 영업이익은 39조6531억원이다.,범위를 코스피 전체로 넓혀봐도 분위기는 비슷하다.,특히 오는 8일 잠정 실적 발표를 앞두고 최근 일주일간 컨센서스 하향 폭이 7%를 웃도는 등 실적 전망 및 목표주가 하향 조정이 잇따르며 투자심리가 크게 악화됐다.,"2023년 4분기 영업이익 합 19조7942억원과 비교하면 2배 수준이지만, 비교군이 있는 87개 종목으로 범위를 좁혀보면 3개월 전보다 영업이익이 16.5%가량 줄어든 것으로 나타났다.",True,"코스피 상장사의 총 영업이익 추정치라는 구체적인 수치 정보를 포함하며, 이는 국가 경제와 관련된 중요한 지표로서 KOSIS에서 관련 통계를 찾아볼 수 있을 것이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C008,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,8,1,"2023년 4분기 영업이익 합 19조7942억원과 비교하면 2배 수준이지만, 비교군이 있는 87개 종목으로 범위를 좁혀보면 3개월 전보다 영업이익이 16.5%가량 줄어든 것으로 나타났다.",3일 기준 증권사 3개 이상이 추정치를 제시한 코스피 상장사 110곳의 총 영업이익은 39조6531억원이다.,범위를 코스피 전체로 넓혀봐도 분위기는 비슷하다.,다만 실적 하향 조정이 상당 기간 이뤄지면서 조정폭이 안정되고 있는 데다 업종별 차별화가 나타나면서 증시의 실적 민감도는 다소 낮아질 수 있다는 이야기도 나온다.,True,"현재 문장은 2023년 4분기와 비교하여 2025년의 코스피 상장사의 영업이익 변화에 대한 구체적인 수치를 제시하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있을 것이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C009,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,9,1,다만 실적 하향 조정이 상당 기간 이뤄지면서 조정폭이 안정되고 있는 데다 업종별 차별화가 나타나면서 증시의 실적 민감도는 다소 낮아질 수 있다는 이야기도 나온다.,"2023년 4분기 영업이익 합 19조7942억원과 비교하면 2배 수준이지만, 비교군이 있는 87개 종목으로 범위를 좁혀보면 3개월 전보다 영업이익이 16.5%가량 줄어든 것으로 나타났다.",3일 기준 증권사 3개 이상이 추정치를 제시한 코스피 상장사 110곳의 총 영업이익은 39조6531억원이다.,"12월 수출이 예상치를 상회하는 호조를 보인 데다 이익 추정치 하향이 반도체 업종에 집중돼 있고, 에너지·유틸리티·조선·증권·헬스케어 등의 업종은 소폭이나마 상향되고 있다는 점에서다.",False,"현재 문장은 증시의 실적 민감도에 대한 평가나 예측이지, 구체적인 수치나 통계적 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C010,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,10,1,"12월 수출이 예상치를 상회하는 호조를 보인 데다 이익 추정치 하향이 반도체 업종에 집중돼 있고, 에너지·유틸리티·조선·증권·헬스케어 등의 업종은 소폭이나마 상향되고 있다는 점에서다.",다만 실적 하향 조정이 상당 기간 이뤄지면서 조정폭이 안정되고 있는 데다 업종별 차별화가 나타나면서 증시의 실적 민감도는 다소 낮아질 수 있다는 이야기도 나온다.,"2023년 4분기 영업이익 합 19조7942억원과 비교하면 2배 수준이지만, 비교군이 있는 87개 종목으로 범위를 좁혀보면 3개월 전보다 영업이익이 16.5%가량 줄어든 것으로 나타났다.","최재원 키움증권 연구원은 “연말·연초 반도체 업황에 대한 눈높이 조정이 지속되면서 국내 증시의 이익 전망은 여전히 하향 압력이 높은 상황이 이어지고 있다”면서도 “시총 초대형 업종인 반도체 업종에서의 하향 영향이 크고, 여타 업종에서는 실적 반등 신호가 포착되고 있다는 점은 긍정적”이라고 했다.",True,"현재 문장은 '12월 수출이 예상치를 상회하는 호조를 보였다'는 구체적인 수치나 변화에 대한 언급이 있으며, 이는 국가 경제 지표로서 KOSIS에서 확인 가능한 정보일 가능성이 높습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0011-C011,A0011,"코스피 상장사 영업이익, 3개월 전보다 16.5% 감소",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/D7Q77X65OPU7RZMENDCWE4TXTM,1,11,1,"최재원 키움증권 연구원은 “연말·연초 반도체 업황에 대한 눈높이 조정이 지속되면서 국내 증시의 이익 전망은 여전히 하향 압력이 높은 상황이 이어지고 있다”면서도 “시총 초대형 업종인 반도체 업종에서의 하향 영향이 크고, 여타 업종에서는 실적 반등 신호가 포착되고 있다는 점은 긍정적”이라고 했다.","12월 수출이 예상치를 상회하는 호조를 보인 데다 이익 추정치 하향이 반도체 업종에 집중돼 있고, 에너지·유틸리티·조선·증권·헬스케어 등의 업종은 소폭이나마 상향되고 있다는 점에서다.",다만 실적 하향 조정이 상당 기간 이뤄지면서 조정폭이 안정되고 있는 데다 업종별 차별화가 나타나면서 증시의 실적 민감도는 다소 낮아질 수 있다는 이야기도 나온다.,,False,"현재 문장은 특정 기업의 연구원이 반도체 및 기타 업종의 실적 전망에 대해 의견을 제시한 것으로, 이는 단순한 의견 평가나 원인 설명에 해당하며, 구체적인 통계값이나 통계적 변화 방향에 관한 사실 주장이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0012-C001,A0012,"MBK장학재단, 올해 대학 입학하는 장학생 모집… “입학금 전액 지원”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EIE2RZKXMU242CQCQZO7GYITEY,1,1,1,MBK장학재단이 2025년도 대학 입학예정자를 대상으로 오는 13일까지 제18기 장학생을 모집한다고 5일 밝혔다.,,,장학생에게는 입학금 전액을 지원한다.,False,MBK장학재단의 장학금 모집 관련 소식은 수치나 통계적 변화를 주장하는 내용이 아니므로 해당되지 않습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0012-C002,A0012,"MBK장학재단, 올해 대학 입학하는 장학생 모집… “입학금 전액 지원”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EIE2RZKXMU242CQCQZO7GYITEY,1,2,1,장학생에게는 입학금 전액을 지원한다.,MBK장학재단이 2025년도 대학 입학예정자를 대상으로 오는 13일까지 제18기 장학생을 모집한다고 5일 밝혔다.,,한 학기 평점 3.0 이상 유지 시 학업 종료까지(의대·약대·한의대는 8학기 지원 후 심사를 거쳐 계속 지원 여부 결정) 등록금 전액을 지원한다.,False,"현재 문장은 장학재단이 제공하는 혜택에 대한 정보로, KOSIS에서 검증 가능한 수치나 통계적 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0012-C003,A0012,"MBK장학재단, 올해 대학 입학하는 장학생 모집… “입학금 전액 지원”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EIE2RZKXMU242CQCQZO7GYITEY,1,3,1,한 학기 평점 3.0 이상 유지 시 학업 종료까지(의대·약대·한의대는 8학기 지원 후 심사를 거쳐 계속 지원 여부 결정) 등록금 전액을 지원한다.,장학생에게는 입학금 전액을 지원한다.,MBK장학재단이 2025년도 대학 입학예정자를 대상으로 오는 13일까지 제18기 장학생을 모집한다고 5일 밝혔다.,"별도 선발 조건이나 기준이 없는 대신, 장학생들은 ‘Pay it forward(도움을 받은 만큼, 다른 사람들에게 받은 도움을 환원한다)’라는 MBK장학재단의 가치를 존중하고 준수해야 한다.",False,"현재 문장은 장학금의 지급 조건 및 지원 범위에 대한 내용으로, 특정한 수치나 통계적인 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0012-C004,A0012,"MBK장학재단, 올해 대학 입학하는 장학생 모집… “입학금 전액 지원”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EIE2RZKXMU242CQCQZO7GYITEY,1,4,1,"별도 선발 조건이나 기준이 없는 대신, 장학생들은 ‘Pay it forward(도움을 받은 만큼, 다른 사람들에게 받은 도움을 환원한다)’라는 MBK장학재단의 가치를 존중하고 준수해야 한다.",한 학기 평점 3.0 이상 유지 시 학업 종료까지(의대·약대·한의대는 8학기 지원 후 심사를 거쳐 계속 지원 여부 결정) 등록금 전액을 지원한다.,장학생에게는 입학금 전액을 지원한다.,MBK 장학재단은 우수하지만 경제적인 이유로 학업을 이어가는 데 어려움을 겪는 학생들을 재정적으로 지원하고자 2007년 김병주 MBK파트너스 회장이 설립했다.,False,"현재 문장은 장학금의 지급 조건 및 가치에 대한 설명으로, 수치나 통계적인 변화를 포함하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0012-C005,A0012,"MBK장학재단, 올해 대학 입학하는 장학생 모집… “입학금 전액 지원”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EIE2RZKXMU242CQCQZO7GYITEY,1,5,1,MBK 장학재단은 우수하지만 경제적인 이유로 학업을 이어가는 데 어려움을 겪는 학생들을 재정적으로 지원하고자 2007년 김병주 MBK파트너스 회장이 설립했다.,"별도 선발 조건이나 기준이 없는 대신, 장학생들은 ‘Pay it forward(도움을 받은 만큼, 다른 사람들에게 받은 도움을 환원한다)’라는 MBK장학재단의 가치를 존중하고 준수해야 한다.",한 학기 평점 3.0 이상 유지 시 학업 종료까지(의대·약대·한의대는 8학기 지원 후 심사를 거쳐 계속 지원 여부 결정) 등록금 전액을 지원한다.,지난 18년간 MBK장학재단을 통해 총 202명의 장학생들이 배출됐다.,False,"현재 문장은 MBK 장학재단의 설립 목적 및 배경에 대한 설명으로, 수치나 통계적 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0012-C006,A0012,"MBK장학재단, 올해 대학 입학하는 장학생 모집… “입학금 전액 지원”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EIE2RZKXMU242CQCQZO7GYITEY,1,6,1,지난 18년간 MBK장학재단을 통해 총 202명의 장학생들이 배출됐다.,MBK 장학재단은 우수하지만 경제적인 이유로 학업을 이어가는 데 어려움을 겪는 학생들을 재정적으로 지원하고자 2007년 김병주 MBK파트너스 회장이 설립했다.,"별도 선발 조건이나 기준이 없는 대신, 장학생들은 ‘Pay it forward(도움을 받은 만큼, 다른 사람들에게 받은 도움을 환원한다)’라는 MBK장학재단의 가치를 존중하고 준수해야 한다.",김병주 이사장은 “세상을 변화시킬 수 있는 원동력은 교육에 있다”며 “우리 학생들이 온전히 학업을 마치고 사회의 발전에 기여하는 주역들로 성장하는데 보탬이 되고자 한다”고 말했다.,True,"MBK장학재단을 통해 배출된 장학생 수가 202명이라는 구체적인 통계를 제시하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 데이터를 찾아볼 수 있는 국내 집계 통계에 해당합니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0012-C007,A0012,"MBK장학재단, 올해 대학 입학하는 장학생 모집… “입학금 전액 지원”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EIE2RZKXMU242CQCQZO7GYITEY,1,7,1,김병주 이사장은 “세상을 변화시킬 수 있는 원동력은 교육에 있다”며 “우리 학생들이 온전히 학업을 마치고 사회의 발전에 기여하는 주역들로 성장하는데 보탬이 되고자 한다”고 말했다.,지난 18년간 MBK장학재단을 통해 총 202명의 장학생들이 배출됐다.,MBK 장학재단은 우수하지만 경제적인 이유로 학업을 이어가는 데 어려움을 겪는 학생들을 재정적으로 지원하고자 2007년 김병주 MBK파트너스 회장이 설립했다.,일정과 제출서류 등에 대한 구체적인 정보는 MBK 장학재단 홈페이지를 참조하면 된다.,False,"현재 문장은 교육의 중요성에 대한 의견을 표현하고 있으며, 이는 수치나 통계적 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0012-C008,A0012,"MBK장학재단, 올해 대학 입학하는 장학생 모집… “입학금 전액 지원”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EIE2RZKXMU242CQCQZO7GYITEY,1,8,1,일정과 제출서류 등에 대한 구체적인 정보는 MBK 장학재단 홈페이지를 참조하면 된다.,김병주 이사장은 “세상을 변화시킬 수 있는 원동력은 교육에 있다”며 “우리 학생들이 온전히 학업을 마치고 사회의 발전에 기여하는 주역들로 성장하는데 보탬이 되고자 한다”고 말했다.,지난 18년간 MBK장학재단을 통해 총 202명의 장학생들이 배출됐다.,코스피 코스닥 증권,False,"현재 문장은 MBK 장학재단의 일정 및 제출 서류에 대한 정보를 제공하는 내용으로, 수치나 통계적인 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0012-C009,A0012,"MBK장학재단, 올해 대학 입학하는 장학생 모집… “입학금 전액 지원”",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EIE2RZKXMU242CQCQZO7GYITEY,1,9,1,코스피 코스닥 증권,일정과 제출서류 등에 대한 구체적인 정보는 MBK 장학재단 홈페이지를 참조하면 된다.,김병주 이사장은 “세상을 변화시킬 수 있는 원동력은 교육에 있다”며 “우리 학생들이 온전히 학업을 마치고 사회의 발전에 기여하는 주역들로 성장하는데 보탬이 되고자 한다”고 말했다.,,False,"코스피와 코스닥 관련 내용은 주식 시장에 관한 정보로서, 이는 개인 기업의 매출이나 주가와 관련된 사항이므로 KOSIS에서 검증하기 어렵습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0013-C001,A0013,"OK금융그룹, 대부업 완전 철수… 최윤 회장 동생 회사 2곳 청산",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EXEY76HXH47MJVLQRHGB5PMDWY,1,1,1,OK금융그룹 오너 일가의 대부업체 2곳이 지난달 30일 최종 청산한 것으로 확인됐다.,,,최윤 OK금융 회장 동생 최호씨가 소유한 대부업체들이다.,False,"OK금융그룹 오너 일가의 대부업체 청산에 대한 내용은 특정 기업의 사건에 해당하며, 이는 국가통계포털(KOSIS)에서 다루는 일반적인 집계 통계와는 관련이 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0013-C002,A0013,"OK금융그룹, 대부업 완전 철수… 최윤 회장 동생 회사 2곳 청산",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EXEY76HXH47MJVLQRHGB5PMDWY,1,2,1,최윤 OK금융 회장 동생 최호씨가 소유한 대부업체들이다.,OK금융그룹 오너 일가의 대부업체 2곳이 지난달 30일 최종 청산한 것으로 확인됐다.,,이에 따라 OK금융과 관련된 대부업체가 모두 문을 닫게 됐다.,False,"현재 문장은 특정 개인이 소유한 대부업체를 언급하며, 이는 개별 기업의 정보로서 국가집계 통계를 검증할 수 있는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0013-C003,A0013,"OK금융그룹, 대부업 완전 철수… 최윤 회장 동생 회사 2곳 청산",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EXEY76HXH47MJVLQRHGB5PMDWY,1,3,1,이에 따라 OK금융과 관련된 대부업체가 모두 문을 닫게 됐다.,최윤 OK금융 회장 동생 최호씨가 소유한 대부업체들이다.,OK금융그룹 오너 일가의 대부업체 2곳이 지난달 30일 최종 청산한 것으로 확인됐다.,5일 금융 당국에 따르면 OK홀딩스가 보유한 옐로우캐피탈이 대부업 라이선스를 반납하고 지난달 30일 최종 폐업했다.,False,"현재 문장은 OK금융 관련 대부업체들이 문을 닫았다는 사실을 전달하지만, 이는 특정한 수치나 통계적인 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0013-C004,A0013,"OK금융그룹, 대부업 완전 철수… 최윤 회장 동생 회사 2곳 청산",2025-01-05,https://www.chosun.com/economy/money/2025/01/05/EXEY76HXH47MJVLQRHGB5PMDWY,1,4,1,5일 금융 당국에 따르면 OK홀딩스가 보유한 옐로우캐피탈이 대부업 라이선스를 반납하고 지난달 30일 최종 폐업했다.,이에 따라 OK금융과 관련된 대부업체가 모두 문을 닫게 됐다.,최윤 OK금융 회장 동생 최호씨가 소유한 대부업체들이다.,OK홀딩스는 지난해 11월 최호씨가 소유하고 있던 옐로우캐피탈 자산을 양수받아 청산 작업을 진행했다.,False,OK홀딩스가 보유한 옐로우캐피탈의 대부업 라이선스 반납 및 폐업 여부는 특정한 사건이나 상황에 대한 정보이므로 KOSIS 통계와 관련이 없습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
