claim_id,article_id,title,date,url,paragraph_id,paragraph_sentence_index,paragraph_count,claim_text,prev_sentence,prev_prev_sentence,next_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0017-C011,A0017,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,1,11,1,"2023년 9만1680대였던 하이브리드는 46.6%나 크게 늘었고, 전기차는 전년대비 86.3% 급증했다.",연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,"새로 집계에 들어온 테슬라가 2023년(1만 6461대)의 두 배에 가까운 2만9750대를 판매하며 3위에 올랐으며, 볼보, 렉서스 등도 1만대를 웃돌며 뒤를 이었다.","플러그인하이브리드(PHEV)는 3.5%에 그쳤고, 2023년 8.2%였던 디젤은 지난해 2.9%로 쪼그라들었다.",TRUE,"현재 문장은 하이브리드와 전기차 판매량의 변화에 대한 구체적인 수치와 비율을 제시하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0017-C012,A0017,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,1,12,1,"플러그인하이브리드(PHEV)는 3.5%에 그쳤고, 2023년 8.2%였던 디젤은 지난해 2.9%로 쪼그라들었다.","2023년 9만1680대였던 하이브리드는 46.6%나 크게 늘었고, 전기차는 전년대비 86.3% 급증했다.",연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,,TRUE,"플러그인하이브리드와 디젤 차량 판매 비중의 변화에 대한 수치적인 정보를 제공하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0018-C002,A0018,"현대차그룹, 작년 美서 170만대 판매… 2년 연속 최고 실적",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/WVJGROK7TRGKDCWGUBVMHY7XF4,1,2,1,"지난해 국내 내수 판매가 전년 대비 감소하고, 유럽과 중남미 등에서도 판매가 부진한 가운데 미국 시장이 버팀목이 된 것이다.",현대차그룹이 지난해 미국 시장에서 170만대 이상을 판매하며 2년 연속 역대 최고 실적을 냈다.,,현대차그룹은 지난해 미국 시장에서 현대차·기아 전체 판매량이 역대 최다 판매를 기록했던 1년 전보다 3.4% 늘어난 170만8293대를 기록했다고 5일 밝혔다.,TRUE,"현재 문장은 현대차그룹의 지난해 국내 내수 판매 및 유럽과 중남미 등의 판매 실적 변화에 대해 언급하고 있으며, 이는 국내 자동차 판매량 관련 통계를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0018-C003,A0018,"현대차그룹, 작년 美서 170만대 판매… 2년 연속 최고 실적",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/WVJGROK7TRGKDCWGUBVMHY7XF4,1,3,1,현대차그룹은 지난해 미국 시장에서 현대차·기아 전체 판매량이 역대 최다 판매를 기록했던 1년 전보다 3.4% 늘어난 170만8293대를 기록했다고 5일 밝혔다.,"지난해 국내 내수 판매가 전년 대비 감소하고, 유럽과 중남미 등에서도 판매가 부진한 가운데 미국 시장이 버팀목이 된 것이다.",현대차그룹이 지난해 미국 시장에서 170만대 이상을 판매하며 2년 연속 역대 최고 실적을 냈다.,"현대차는 전년 대비 4.4% 늘어난 83만6802대, 기아는 1.8% 증가한 79만6488대, 제네시스는 8.5% 급증한 7만5003대를 나타냈다.",TRUE,"현대차그룹의 미국 시장 판매량 증가율을 언급하며, 이는 KOSIS에서 관련 통계를 통해 검증할 수 있는 내용이기 때문이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0018-C004,A0018,"현대차그룹, 작년 美서 170만대 판매… 2년 연속 최고 실적",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/WVJGROK7TRGKDCWGUBVMHY7XF4,1,4,1,"현대차는 전년 대비 4.4% 늘어난 83만6802대, 기아는 1.8% 증가한 79만6488대, 제네시스는 8.5% 급증한 7만5003대를 나타냈다.",현대차그룹은 지난해 미국 시장에서 현대차·기아 전체 판매량이 역대 최다 판매를 기록했던 1년 전보다 3.4% 늘어난 170만8293대를 기록했다고 5일 밝혔다.,"지난해 국내 내수 판매가 전년 대비 감소하고, 유럽과 중남미 등에서도 판매가 부진한 가운데 미국 시장이 버팀목이 된 것이다.","현대차그룹 전체뿐 아니라 현대차, 기아, 제네시스 등 브랜드별로도 최고를 기록했던 2023년 실적을 일제히 넘어서면서 GM과 도요타, 포드에 이어 2년 연속 ‘톱4′ 자리를 지켰다.",TRUE,"현대차의 미국 시장 판매량 증가율, 기아와 제네시스의 판매량 증가율을 제시하며 이는 국가통계포털(KOSIS)에서 확인 가능한 국내 자동차 판매 관련 통계 자료로 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0018-C006,A0018,"현대차그룹, 작년 美서 170만대 판매… 2년 연속 최고 실적",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/WVJGROK7TRGKDCWGUBVMHY7XF4,1,6,1,현대차는 고급 브랜드인 제네시스를 포함한 미국 시장 판매량이 처음으로 연간 90만대를 돌파했다.,"현대차그룹 전체뿐 아니라 현대차, 기아, 제네시스 등 브랜드별로도 최고를 기록했던 2023년 실적을 일제히 넘어서면서 GM과 도요타, 포드에 이어 2년 연속 ‘톱4′ 자리를 지켰다.","현대차는 전년 대비 4.4% 늘어난 83만6802대, 기아는 1.8% 증가한 79만6488대, 제네시스는 8.5% 급증한 7만5003대를 나타냈다.","현대차 아이오닉5와 팰리세이드, 기아 스포티지, 카니발, EV6 등 SUV(스포츠유틸리티차)를 비롯한 RV(레저용 차량)와 친환경차 인기가 미국 내 선전의 배경으로 꼽혔다.",TRUE,"현대차의 미국 시장 판매량이 처음으로 연간 90만대를 돌파했다는 내용은 특정 기업의 매출 및 실적 관련 정보로서, 이는 KOSIS에서 제공하는 국가 통계의 범주에 속하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0019-C001,A0019,"여름 폭염으로 공급 줄어… 배추 가격 59%, 무 77% 올라",2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/AKAFLQIYCBABRFMMXNI5JKO7EU,1,1,1,"지난해 여름 폭염 등의 영향으로 설 성수품인 배추, 무 등의 가격이 1년 전보다 1.5배 이상 비싼 것으로 나타났다.",,,"5일 한국농수산식품유통공사(aT)에 따르면, 지난 3일 기준 배추의 평균 소매가격은 한 포기에 5027원으로 1년 전, 평년과 비교해 각각 59%, 42% 올랐다.",TRUE,"설 성수품인 배추, 무 등의 가격이 1년 전보다 1.5배 이상 비싸다는 것은 KOSIS를 통해 물가나 농산물 가격 변동 데이터를 확인하여 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0019-C002,A0019,"여름 폭염으로 공급 줄어… 배추 가격 59%, 무 77% 올라",2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/AKAFLQIYCBABRFMMXNI5JKO7EU,1,2,1,"5일 한국농수산식품유통공사(aT)에 따르면, 지난 3일 기준 배추의 평균 소매가격은 한 포기에 5027원으로 1년 전, 평년과 비교해 각각 59%, 42% 올랐다.","지난해 여름 폭염 등의 영향으로 설 성수품인 배추, 무 등의 가격이 1년 전보다 1.5배 이상 비싼 것으로 나타났다.",,평년 가격은 2020년부터 작년까지 소매가격 중 최대·최소를 제외한 3년 평균값을 의미한다.,TRUE,"현재 문장에서 배추의 평균 소매가격 상승률을 언급하며, 이는 KOSIS를 통해 검증 가능한 국내 집계 통계 정보이기 때문에 True로 판단합니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0019-C004,A0019,"여름 폭염으로 공급 줄어… 배추 가격 59%, 무 77% 올라",2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/AKAFLQIYCBABRFMMXNI5JKO7EU,1,4,1,"무는 한 개에 3206원으로 1년 전보다 77% 비싸졌고, 평년보다 53% 가격이 올랐다.",평년 가격은 2020년부터 작년까지 소매가격 중 최대·최소를 제외한 3년 평균값을 의미한다.,"5일 한국농수산식품유통공사(aT)에 따르면, 지난 3일 기준 배추의 평균 소매가격은 한 포기에 5027원으로 1년 전, 평년과 비교해 각각 59%, 42% 올랐다.","배추, 무 등의 가격이 크게 오른 주된 원인으로 여름 폭염 등의 영향으로 공급이 감소한 것이 꼽힌다.",TRUE,"현재 문장은 무의 소매가격이 1년 전 및 평년에 비해 얼마나 상승했는지 구체적인 비율을 제시하며, 이는 KOSIS를 통해 검증 가능한 국내 집계 통계 정보이기 때문입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C001,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,1,1,지난해 한국의 대(對)중국 수출액과 대미국 수출액 간 격차가 21년 만에 최소치를 기록한 것으로 나타났다.,,,중국이 경기 부진을 겪는 가운데 ‘경제 자립’을 기치로 주요 부품을 자체 조달하면서 한중간 교역이 위축된 탓이다.,TRUE,"문장에서 지난해 한국과 중국 및 미국 간의 수출액 차이를 언급하며, 이는 국가 간 무역 통계를 나타내므로 KOSIS를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C003,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,3,1,반면 미국과는 동맹 강화를 바탕으로 교역이 활발해지면서 대미 투자와 수출이 크게 늘었다.,중국이 경기 부진을 겪는 가운데 ‘경제 자립’을 기치로 주요 부품을 자체 조달하면서 한중간 교역이 위축된 탓이다.,지난해 한국의 대(對)중국 수출액과 대미국 수출액 간 격차가 21년 만에 최소치를 기록한 것으로 나타났다.,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",TRUE,"현재 문장은 한국과 미국 간의 교역 및 투자가 활발해져서 대미 수출이 크게 늘었다고 주장하며, 이는 국가 간 경제 활동의 변화를 나타내는 통계적인 내용으로 볼 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C004,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,4,1,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",반면 미국과는 동맹 강화를 바탕으로 교역이 활발해지면서 대미 투자와 수출이 크게 늘었다.,중국이 경기 부진을 겪는 가운데 ‘경제 자립’을 기치로 주요 부품을 자체 조달하면서 한중간 교역이 위축된 탓이다.,대미 수출액은 1277억9100만달러로 1년 전보다 10.45% 늘었다.,TRUE,"현재 문장은 한국의 대중 수출액이 전년 대비 증가한 수치적인 변화를 언급하고 있으며, 이는 국가 간 교역의 변화에 대한 구체적인 통계적 주장을 포함합니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C005,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,5,1,대미 수출액은 1277억9100만달러로 1년 전보다 10.45% 늘었다.,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",반면 미국과는 동맹 강화를 바탕으로 교역이 활발해지면서 대미 투자와 수출이 크게 늘었다.,이에 따라 대중 수출액이 대미 수출액보다 52억3500만달러 더 많았다.,TRUE,"현재 문장은 대미 수출액이 1년 전에 비해 얼마나 증가했는지를 수치로 명확하게 제시하고 있으며, 이는 국가 간 교역 및 경제 관련 통계로서 KOSIS를 통해 검증 가능한 내용입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C006,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,6,1,이에 따라 대중 수출액이 대미 수출액보다 52억3500만달러 더 많았다.,대미 수출액은 1277억9100만달러로 1년 전보다 10.45% 늘었다.,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.","지난 2003년 이후 대중 수출이 대미 수출을 뛰어 넘은 상황을 유지하고 있지만, 격차는 2003년(8억9000만달러) 이후 21년 만에 가장 작았다.",TRUE,"현재 문장은 대중 수출액과 대미 수출액을 비교하여 그 차이를 주장하는 내용으로, 이는 국가 간 무역 통계를 다루고 있습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C007,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,7,1,"지난 2003년 이후 대중 수출이 대미 수출을 뛰어 넘은 상황을 유지하고 있지만, 격차는 2003년(8억9000만달러) 이후 21년 만에 가장 작았다.",이에 따라 대중 수출액이 대미 수출액보다 52억3500만달러 더 많았다.,대미 수출액은 1277억9100만달러로 1년 전보다 10.45% 늘었다.,7년 전인 2018년까지만 해도 대중 수출액과 대미 수출액 간 격차는 894억500만달러에 달했다.,TRUE,"현재 문장은 대중 수출과 대미 수출 간의 차이를 언급하며, 이 차이가 2003년 이후 가장 작다는 내용을 포함하고 있습니다. 이는 국가 간 무역 통계를 비교하는 내용으로, KOSIS를 통해 대조 및 검증할 수 있는 정보입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C008,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,8,1,7년 전인 2018년까지만 해도 대중 수출액과 대미 수출액 간 격차는 894억500만달러에 달했다.,"지난 2003년 이후 대중 수출이 대미 수출을 뛰어 넘은 상황을 유지하고 있지만, 격차는 2003년(8억9000만달러) 이후 21년 만에 가장 작았다.",이에 따라 대중 수출액이 대미 수출액보다 52억3500만달러 더 많았다.,"그러나 이후 대미 수출액이 매년 역대 최대치를 갱신하며, 2022년(1097억6600만달러) 처음으로 1000억달러선을 넘어섰다.",TRUE,"현재 문장은 대중 수출액과 대미 수출액 간의 과거 격차에 대한 구체적인 수치를 제시하며, 이는 국가 간 무역 통계를 나타내므로 KOSIS를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C009,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,9,1,"그러나 이후 대미 수출액이 매년 역대 최대치를 갱신하며, 2022년(1097억6600만달러) 처음으로 1000억달러선을 넘어섰다.",7년 전인 2018년까지만 해도 대중 수출액과 대미 수출액 간 격차는 894억500만달러에 달했다.,"지난 2003년 이후 대중 수출이 대미 수출을 뛰어 넘은 상황을 유지하고 있지만, 격차는 2003년(8억9000만달러) 이후 21년 만에 가장 작았다.",특히 지난해 반도체(122.8%)와 자동차(8.2%) 등 주요 품목들의 대미 수출이 활기를 띠면서 중국 뒤를 바짝 따라잡은 것이다.,TRUE,"현재 문장은 대미 수출액이 매년 역대 최대치를 갱신하여 2022년에 처음으로 1000억 달러를 넘어섰다는 내용을 포함하고 있으며, 이는 국가 간의 무역 통계를 나타내므로 KOSIS에서 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C010,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,10,1,특히 지난해 반도체(122.8%)와 자동차(8.2%) 등 주요 품목들의 대미 수출이 활기를 띠면서 중국 뒤를 바짝 따라잡은 것이다.,"그러나 이후 대미 수출액이 매년 역대 최대치를 갱신하며, 2022년(1097억6600만달러) 처음으로 1000억달러선을 넘어섰다.",7년 전인 2018년까지만 해도 대중 수출액과 대미 수출액 간 격차는 894억500만달러에 달했다.,"대중 수출은 지난 2010년(1168억3800만달러)부터 1000억달러선을 넘어섰고, 2021년에는 1629억1300만달러까지 늘어났지만 이후 감소세가 눈에 띄었다.",TRUE,현재 문장은 반도체와 자동차 등의 주요 품목들이 미국으로 활발하게 수출되면서 중국의 뒤를 바짝 따라잡고 있다는 내용을 포함하고 있습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C011,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,11,1,"대중 수출은 지난 2010년(1168억3800만달러)부터 1000억달러선을 넘어섰고, 2021년에는 1629억1300만달러까지 늘어났지만 이후 감소세가 눈에 띄었다.",특히 지난해 반도체(122.8%)와 자동차(8.2%) 등 주요 품목들의 대미 수출이 활기를 띠면서 중국 뒤를 바짝 따라잡은 것이다.,"그러나 이후 대미 수출액이 매년 역대 최대치를 갱신하며, 2022년(1097억6600만달러) 처음으로 1000억달러선을 넘어섰다.","중국이 코로나 엔데믹(풍토병화) 이후 내수 부진의 늪에서 벗어나지 못하고 있는 데다, 완제품 생산에 필요한 중간재를 자체적으로 조달하고 나섰기 때문이다.",TRUE,"현재 문장은 대중 수출액의 변화에 대해 언급하고 있으며, 이는 국가 간 무역 통계를 다루는 내용으로 KOSIS에서 관련 데이터를 찾아볼 수 있을 것으로 판단됩니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0020-C016,A0020,대중-대미 수출 격차 21년 만 최소...트럼프 2기 미국 수출 1위 올라서나,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/BXDMXSYJWZDNDOGA5VONBDMCWY,1,16,1,이 경우 한국의 대중국 수출도 크게 위축될 수밖에 없다.,"실제 트럼프 미 대통령 당선인은 중국산 수입품을 대상으로 60% 세율의 관세 푹탄을 안기겠다고 공공연히 밝히고 있어, 미국 중심으로 공급망이 재편될 가능성이 높다.",미국 트럼프 2기 출범에 따라 미·중 갈등이 더욱 극심해질 경우 미국이 수출 대상국 1위 자리에 오를 수 있을 것이란 분석이 나온다.,,TRUE,"현재 문장은 미국의 정책 변화에 따른 한국의 대중국 수출이 위축될 것이라는 예측을 하고 있으며, 이는 국가 간 무역 및 경제 관련 통계로서 KOSIS에서 대조 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0006-C006,A0006,고물가에 설선물 벅차다면…사전예약‧묶음판매 그나마 싸다,2025-01-05,https://www.chosun.com/economy/market_trend/2025/01/05/GAQ4BB4HOJEWNP5GGCUHQTHY7M,1,6,1,지난해 설 대비 10% 늘어난 5만여 세트를 예약판매 물량으로 준비했다.,신세계백화점은 오는 9일까지 21일간 2025년 설 선물세트를 예약 판매하고 있다.,대형마트 3사의 매출은 지난 설과 비슷한 수준이다.,"주요 품목 할인율로는 한우 5~10%, 굴비 20%, 청과 10%, 와인 50%, 건강식품 60% 등이다.",TRUE,"현재 문장은 지난해 설 대비 증가한 예약판매 물량을 언급하며, 이는 KOSIS를 통해 확인 가능한 통계적 변화로 볼 수 있습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C003,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,3,1,"5일 통계청의 속보성 지표인 ‘나우캐스트’에 따르면, 작년 12월 둘째 주(7~13일) 전국 신용카드 이용 금액은 1년 전보다 3.1% 감소했다.","특히 외식과 숙박, 오락·문화 등 ‘먹고 놀고 즐기는’ 소비가 급감했다.","비상계엄과 탄핵소추, 항공기 참사 등 연이은 대형 사건·사고가 연말·연초 내수 경기 특수(特需)를 집어삼켰다.","직전 주인 11월 30일~12월 6일 카드 이용액은 전년 대비 7.3% 증가했는데, 1주일 만에 마이너스로 돌아선 것이다.",TRUE,"현재 문장은 통계청의 나우캐스트 데이터를 기반으로 작년 12월 둘째 주의 전국 신용카드 이용 금액이 1년 전보다 3.1% 감소했다고 주장하며, 이는 KOSIS에서 확인 가능한 통계 정보이므로 True로 판단된다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C004,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,4,1,"직전 주인 11월 30일~12월 6일 카드 이용액은 전년 대비 7.3% 증가했는데, 1주일 만에 마이너스로 돌아선 것이다.","5일 통계청의 속보성 지표인 ‘나우캐스트’에 따르면, 작년 12월 둘째 주(7~13일) 전국 신용카드 이용 금액은 1년 전보다 3.1% 감소했다.","특히 외식과 숙박, 오락·문화 등 ‘먹고 놀고 즐기는’ 소비가 급감했다.","12월 둘째 주는 국회에서 윤석열 대통령에 대한 1차 탄핵안이 정족수 미달로 무산(12월 7일)된 뒤, 2차 탄핵안이 가결(14일)되기 직전까지 기간이다.",TRUE,"현재 문장은 신용카드 이용액의 변화에 대한 구체적인 수치를 포함하며, 이는 국가 경제 활동의 중요한 지표 중 하나로 KOSIS를 통해 검증될 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C008,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,8,1,"부문별로는 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%)의 소비가 더 큰 폭으로 줄었다.",계엄과 탄핵 추진 등 정국 혼란이 장기 부진에 빠져 있는 내수 경기 회복을 어렵게 할 것이라는 우려가 현실로 나타난 것이다.,"정치권에서 탄핵 찬반 논란이 치열하게 이어지고, 서울 여의도와 광화문에서 대규모 탄핵 찬반 집회가 열리던 때다.",소비가 그만큼 ‘엄숙’해진 것이다.,TRUE,"부문별 소비 감소율 (-7.4%, -7.1%, -4.5%)이 제시되어 있으며, 이는 KOSIS에서 관련 통계를 통해 대조 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C010,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,10,1,연말 소비자심리지수는 코로나 사태 이후 4년 9개월 만에 가장 큰 폭으로 하락했다.,소비가 그만큼 ‘엄숙’해진 것이다.,"부문별로는 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%)의 소비가 더 큰 폭으로 줄었다.",◇계엄 해제 안된 내수… 덜 먹고 덜 놀러갔다,TRUE,연말 소비자심리지수의 하락 여부는 국가통계포털(KOSIS)에서 관련 통계를 통해 확인할 수 있다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C020,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,20,1,"김씨와 최씨처럼 국내 소비자들은 계엄 이후 외식과 숙박, 오락·스포츠 등에서 집중적으로 소비를 줄였다.",◇‘줄일 수 있는 소비’ 확 줄었다,최씨는 “‘계엄 정국’에선 연말 기분도 안 나는 데다 투자에서도 목돈을 잃어 최대한 절약하기로 했다”고 말했다.,"12월 둘째 주(12월 7~13일) 신용카드 총 이용액은 1년 전 대비 3.1% 감소했는데, 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%) 등 분야에서는 더 줄었다.",TRUE,"국내 소비자들이 계엄 이후 외식, 숙박, 오락 및 스포츠 등의 분야에서 소비를 줄였다는 내용은 국내 경제 활동에 대한 변화를 나타내며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있을 것으로 보인다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C021,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,21,1,"12월 둘째 주(12월 7~13일) 신용카드 총 이용액은 1년 전 대비 3.1% 감소했는데, 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%) 등 분야에서는 더 줄었다.","김씨와 최씨처럼 국내 소비자들은 계엄 이후 외식과 숙박, 오락·스포츠 등에서 집중적으로 소비를 줄였다.",◇‘줄일 수 있는 소비’ 확 줄었다,"영화·연극 표값, 스포츠 경기 입장료, 놀이공원과 레포츠 시설 이용료, 호텔이나 리조트 숙박비, 회사 회식비 또는 가족 외식비 등으로 쓰는 돈이 확 줄었다는 얘기다.",TRUE,"신용카드 총 이용액과 각 분야의 소비 감소율을 제시하며, 이는 국내 소비 패턴 변화에 대한 통계적인 정보를 제공하므로 KOSIS에서 관련 통계를 찾아볼 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
