claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at
A0023-C004,A0023-C004-m3,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",기재부는 이날 ‘2025년 경제정책방향’을 발표하면서 올해 경제 성장률이 1.8%로 전망된다고 밝혔다.,-,전망·목표,N,재정·조세,경제성장률,"정부, 경제정책방향, 성장률, 수출, 내수, 전망치",-,-,-,-,-,-,-,2025,-,Y,확정,6개월,CONTEXT,hcx,조정 기간,-,2025,M,hcx,참고값,6,-,-,N,개월,수준값,-,-,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C005,A0023-C005-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",-,전망·목표,N,재정·조세,경제성장률,"정부, 경제성장률, 전망치, 잠재 성장률",-,-,-,-,-,-,-,2025,-,Y,확정,2%,KOSIS_VALUE,hcx,잠재 성장률,-,2025,Y,hcx,증감률,2,-,-,N,%,증감률,증가,전년동기,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C005,A0023-C005-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,"작년 7월초만 해도 정부는 수출이 살아나면서 내수가 회복될 것으로 기대하고 새해 성장률을 2.2%로 봤었는데, 내수 부진이 장기화하고 비상 계엄과 줄탄핵 등 정치 불확실성이 커지자 6개월 만에 전망치를 0.4%포인트 낮췄다.",-,전망·목표,N,재정·조세,경제성장률,"정부, 경제성장률, 전망치, 잠재 성장률",-,-,-,-,-,-,-,2025,-,Y,확정,2.1%,KOSIS_VALUE,hcx,잠재 성장률,-,2025,Y,hcx,증감률,2.1,-,-,N,%,증감률,증가,전년동기,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C006,A0023-C006-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,-,전망·목표,N,금융·금리,경제성장률,"정부, 경제성장률, 한국은행, 물가 상승률",-,-,-,-,-,-,-,2025,-,Y,확정,1.8%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,현재값,1.8,-,-,N,%,수준값,유지,전년,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C006,A0023-C006-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,정부의 올해 성장률 전망치는 2~2.1%로 추정되는 잠재 성장률(생산 자원을 모두 투입했을 때 물가 상승 없이 최대한 달성할 수 있는 성장률)보다 낮다.,-,전망·목표,N,금융·금리,경제성장률,"정부, 경제성장률, 한국은행, 물가 상승률",-,-,-,-,-,-,-,2025,-,Y,확정,2%,POLICY_VALUE,hcx,경제성장률,-,2025,Y,hcx,참고값,2,-,-,N,%,수준값,유지,전년,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C007,A0023-C007-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,성장률과 물가 상승률이 모두 1%대에 머무른다는 정부 전망이 현실화될 경우 경기 침체 우려가 커질 수 있다.,이런 가운데 정부는 소비자 물가 상승률도 한국은행의 물가 안정 목표치(2%)보다 낮은 1.8%로 내다봤다.,-,전망·목표,N,재정·조세,경제성장률,"정부, 경제성장률, 물가 상승률, 경기 침체 우려",-,-,-,-,-,-,-,2025,-,Y,확정,1%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,증감률,1,-,-,N,%,증감률,증가,전년,성장률과 물가 상승률이 모두 1%대에 머무른다는 정부 전망이 현실화될 경우 경기 침체 우려가 커질 수 있다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C009,-,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,"정부는 지난달 30일 새해 경제정책방향을 발표할 계획이었는데, 하루 전 무안공항 제주항공 여객기 참사로 발표를 사흘 미뤘다.",-,전망·목표,N,금융·금리,경제성장률,-,-,-,-,-,-,-,-,2025,-,Y,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"""수출 꺾이고 건설 계속 안 좋다"" 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.",mid,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C010,A0023-C010-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,-,전망·목표,N,무역,수출 증가율,"경제성장률, 수출, 반도체",-,-,-,반도체,-,-,-,2025,-,Y,확정,작년 8.2%,KOSIS_VALUE,hcx,수출 증가율,반도체,2024,Y,hcx,이전값,8.2,-,-,N,%,증감률,증가,전년,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C010,A0023-C010-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,◇”수출 꺾이고 건설 계속 안 좋다” 정부는 성장률 전망치를 낮춘 가장 큰 이유로 수출 둔화를 꼽았다.,-,전망·목표,N,무역,수출 증가율,"경제성장률, 수출, 반도체",-,-,-,반도체,-,-,-,2025,-,Y,확정,올해 1.5%,KOSIS_VALUE,hcx,수출 증가율,반도체,2025,Y,hcx,현재값,1.5,-,-,N,%,증감률,증가,전년,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C011,A0023-C011-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,-,전망·목표,N,무역,수출 증가율,"경제성장률, 수출 증가율, 반도체",-,-,-,반도체,-,-,-,2025,-,Y,확정,6개월 전 전망(6%),CONTEXT,hcx,수출 증가율,반도체,2024,M,hcx,참고값,6,-,-,N,%,수준값,증가,전년,정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C011,A0023-C011-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,기재부는 반도체 등 주력 수출 업종의 경쟁 심화와 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범 등으로 수출 증가율이 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,-,전망·목표,N,무역,수출 증가율,"경제성장률, 수출 증가율, 반도체",-,-,-,반도체,-,-,-,2025,-,Y,확정,6개월,CONTEXT,rule_fallback,수출 증가율,반도체,2025,Y,rule_fallback,참고값,6,-,-,N,개월,수준값,증가,-,정부가 이날 발표한 새해 수출 증가율 전망치는 6개월 전 전망(6%)과 비교해도 4분의 1 수준이다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C013,A0023-C013-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 우리나라 주력 수출 품목인 메모리반도체의 매출 성장세가 올해 13.4%로 작년(81%)의 16.5% 수준으로 쪼그라들 것이라는 세계반도체무역통계기구(WSTS)의 최근 전망을 인용하기도 했다.,"안덕근 산업통상자원부 장관은 지난달 30일 SK하이닉스 청주캠퍼스에서 열린 반도체 관련 기업 간담회에서 “국내 정치 상황과 미국 트럼프 신정부 출범, 중국의 매서운 추격 등 시장을 둘러싼 불확실성이 크다”고 했었다.",-,국내공식통계,N,무역,메모리반도체 매출 성장세,"경제성장률, 메모리반도체, 세계반도체무역통계기구",-,-,-,반도체,-,-,-,2025,-,Y,확정,13.4%,KOSIS_VALUE,hcx,메모리반도체 매출 성장세,반도체,2025,Y,hcx,현재값,13.4,-,-,N,%,수준값,-,전년,기재부는 우리나라 주력 수출 품목인 메모리반도체의 매출 성장세가 올해 13.4%로 작년(81%)의 16.5% 수준으로 쪼그라들 것이라는 세계반도체무역통계기구(WSTS)의 최근 전망을 인용하기도 했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C013,A0023-C013-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 우리나라 주력 수출 품목인 메모리반도체의 매출 성장세가 올해 13.4%로 작년(81%)의 16.5% 수준으로 쪼그라들 것이라는 세계반도체무역통계기구(WSTS)의 최근 전망을 인용하기도 했다.,"안덕근 산업통상자원부 장관은 지난달 30일 SK하이닉스 청주캠퍼스에서 열린 반도체 관련 기업 간담회에서 “국내 정치 상황과 미국 트럼프 신정부 출범, 중국의 매서운 추격 등 시장을 둘러싼 불확실성이 크다”고 했었다.",-,국내공식통계,N,무역,메모리반도체 매출 성장세,"경제성장률, 메모리반도체, 세계반도체무역통계기구",-,-,-,반도체,-,-,-,2025,-,Y,확정,81%,KOSIS_VALUE,hcx,메모리반도체 매출 성장세,반도체,2024,Y,hcx,이전값,81,-,-,N,%,수준값,-,전년,기재부는 우리나라 주력 수출 품목인 메모리반도체의 매출 성장세가 올해 13.4%로 작년(81%)의 16.5% 수준으로 쪼그라들 것이라는 세계반도체무역통계기구(WSTS)의 최근 전망을 인용하기도 했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C013,A0023-C013-m3,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,기재부는 우리나라 주력 수출 품목인 메모리반도체의 매출 성장세가 올해 13.4%로 작년(81%)의 16.5% 수준으로 쪼그라들 것이라는 세계반도체무역통계기구(WSTS)의 최근 전망을 인용하기도 했다.,"안덕근 산업통상자원부 장관은 지난달 30일 SK하이닉스 청주캠퍼스에서 열린 반도체 관련 기업 간담회에서 “국내 정치 상황과 미국 트럼프 신정부 출범, 중국의 매서운 추격 등 시장을 둘러싼 불확실성이 크다”고 했었다.",-,국내공식통계,N,무역,메모리반도체 매출 성장세,"경제성장률, 메모리반도체, 세계반도체무역통계기구",-,-,-,반도체,-,-,-,2025,-,Y,확정,16.5% 수준,KOSIS_VALUE,hcx,메모리반도체 매출 성장세,반도체,2025,Y,hcx,증감률,16.5,-,-,N,%,증감률,감소,전년,기재부는 우리나라 주력 수출 품목인 메모리반도체의 매출 성장세가 올해 13.4%로 작년(81%)의 16.5% 수준으로 쪼그라들 것이라는 세계반도체무역통계기구(WSTS)의 최근 전망을 인용하기도 했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C015,-,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"김범석 기재부 1차관은 “내수는 고물가·고금리 완화에도 불구하고 건설 부진, 경제심리 위축이 회복을 제약할 것으로 예상된다”고 했다.",건설 경기 등 내수 부진이 한동안 이어질 것이라는 점도 정부가 새해 경제를 비관적으로 본 또다른 이유다.,-,전망·목표,N,재정·조세,경제성장률,-,-,-,-,-,-,-,-,2025,-,Y,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"""정부 ""올해 경제성장률 1.8%""… 한은 전망보다 더 낮췄다""",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C016,A0023-C016-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,◇계엄 파문 전 한은 전망보다 낮아 정부의 새해 성장률 전망치는 지난달 3일 비상 계엄 파문 직전 나온 한국은행 전망보다도 0.1%포인트 낮다.,"김범석 기재부 1차관은 “내수는 고물가·고금리 완화에도 불구하고 건설 부진, 경제심리 위축이 회복을 제약할 것으로 예상된다”고 했다.",-,전망·목표,N,재정·조세,경제성장률,"정부, 올해, 경제성장률, 한은 전망",-,-,-,-,-,-,-,2025,-,Y,확정,0.1%,KOSIS_VALUE,hcx,경제성장률 차이,-,2025,Y,hcx,현재값,0.1,-,-,N,%,비중,-,전년,정부의 새해 성장률 전망치는 지난달 3일 비상 계엄 파문 직전 나온 한국은행 전망보다도 0.1%포인트 낮다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C018,A0023-C018-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,기재부는 한은보다 성장률 전망치를 낮춘 이유로 줄탄핵 등 정치적 불확실성을 들었다.,-,전망·목표,N,재정·조세,경제성장률,"정부, 올해, 경제성장률, 한은, 전망치",-,-,-,-,-,-,-,2025,-,Y,확정,2.2%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,현재값,2.2,-,-,N,%,수준값,유지,전년,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C018,A0023-C018-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,기재부는 한은보다 성장률 전망치를 낮춘 이유로 줄탄핵 등 정치적 불확실성을 들었다.,-,전망·목표,N,재정·조세,경제성장률,"정부, 올해, 경제성장률, 한은, 전망치",-,-,-,-,-,-,-,2025,-,Y,확정,2.6%,KOSIS_VALUE,hcx,경제성장률,-,2024,Y,hcx,현재값,2.6,-,-,N,%,수준값,감소,전년,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C018,A0023-C018-m3,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,기재부는 한은보다 성장률 전망치를 낮춘 이유로 줄탄핵 등 정치적 불확실성을 들었다.,-,전망·목표,N,재정·조세,경제성장률,"정부, 올해, 경제성장률, 한은, 전망치",-,-,-,-,-,-,-,2025,-,Y,확정,0.4%포인트,KOSIS_VALUE,hcx,경제성장률 변화폭,-,2025,Y,hcx,증감률,0.4,-,-,N,%,증감률,감소,전년,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C018,A0023-C018-m4,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,기재부는 한은보다 성장률 전망치를 낮춘 이유로 줄탄핵 등 정치적 불확실성을 들었다.,-,전망·목표,N,재정·조세,경제성장률,"정부, 올해, 경제성장률, 한은, 전망치",-,-,-,-,-,-,-,2025,-,Y,확정,6개월,CONTEXT,rule_fallback,경제성장률,-,2025,Y,rule_fallback,참고값,6,-,-,N,개월,수준값,-,-,작년 성장률 전망치를 2.2%로 6개월 전(2.6%)에 비해 0.4%포인트 낮춰 잡은 것도 정국 불안에 따른 불확실성을 감안한 점이 일부 영향을 미쳤다고 김 차관은 전했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C020,A0023-C020-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,이창용 한국은행 총재도 같은 달 17일 국회 기획재정위원회 현안질의에서 “현재 통과된 예산안은 경제(성장률)에 마이너스(-) 0.06%포인트정도 영향이 있다”고 말했었다.,거대 야당인 더불어민주당 주도의 4조원대 감액 예산안이 지난달 10일 국회를 통과한 점도 한은보다 새해 경제를 어둡게 전망한 이유다.,-,전망·목표,N,재정·조세,경제성장률,"정부, 경제성장률, 한국은행, 국회, 예산안",-,-,-,-,-,-,-,2025,-,Y,확정,0.06%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,현재값,0.06,-,-,N,%,비중,감소,전년,"이창용 한국은행 총재도 같은 달 17일 국회 기획재정위원회 현안질의에서 ""현재 통과된 예산안은 경제(성장률)에 마이너스(-) 0.06%포인트정도 영향이 있다""고 말했었다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C022,A0023-C022-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",최근 한달새 나온 각종 경기 지표가 부진한 모습을 보인 점도 정부의 보수적인 경기 전망에 한몫했다.,-,국내공식통계,Y,생산·산업,산업활동지수,"산업활동동향, 생산, 전월 대비 감소",-,-,-,-,-,-,-,2024Q4,-,Q,확정,0.4%,KOSIS_VALUE,hcx,산업활동지수,-,2024Q3,Q,hcx,증감률,0.4,-,-,N,%,증감률,감소,전분기,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C022,A0023-C022-m2,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",최근 한달새 나온 각종 경기 지표가 부진한 모습을 보인 점도 정부의 보수적인 경기 전망에 한몫했다.,-,국내공식통계,Y,생산·산업,산업활동지수,"산업활동동향, 생산, 전월 대비 감소",-,-,-,-,-,-,-,2024Q4,-,Q,확정,0.2%,KOSIS_VALUE,hcx,산업활동지수,-,2024Q4,Q,hcx,증감률,0.2,-,-,N,%,증감률,감소,전분기,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C022,A0023-C022-m3,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",최근 한달새 나온 각종 경기 지표가 부진한 모습을 보인 점도 정부의 보수적인 경기 전망에 한몫했다.,-,국내공식통계,Y,생산·산업,산업활동지수,"산업활동동향, 생산, 전월 대비 감소",-,-,-,-,-,-,-,2024Q4,-,Q,확정,3개월,CONTEXT,hcx,산업활동지수,-,2024Q4,M,hcx,참고값,3,-,-,N,개월,수준값,감소,-,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0023-C023,A0023-C023-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,설비투자도 작년 10월(-5.9%)·11월(-1.6%) 등 2달 연속 감소했다.,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",-,국내공식통계,N,생산·산업,설비투자 증감률,설비투자; 증감률; 감소,-,-,-,-,-,-,-,202410,-,M,확정,5.9%,KOSIS_VALUE,hcx,설비투자 증감률,-,202410,M,hcx,증감률,5.9,-,-,N,%,증감률,감소,전월,설비투자도 작년 10월(-5.9%)·11월(-1.6%) 등 2달 연속 감소했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
